LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
637379.769331,637379.769308,1673971876.570260,3587815.000,62794,2,EA,1,100,0.030319
637379.836411,637379.836389,1673971876.637339,3587880.000,62794,2,EA,1,100,0.030319
637379.904524,637379.904501,1673971876.705449,3587946.000,62811,1,EA,1,100,0.030319
637379.971604,637379.971582,1673971876.772528,3588011.000,62830,2,EA,1,100,0.030319
637380.038685,637380.038662,1673971876.839606,3588076.000,62830,2,EA,1,100,0.030319
637380.104733,637380.104711,1673971876.905653,3588140.000,62847,1,EA,1,100,0.030319
637380.170782,637380.170759,1673971876.971699,3588204.000,62865,2,EA,1,100,0.030319
637380.236830,637380.236808,1673971877.037746,3588268.000,62865,2,EA,1,100,0.030319
637380.302879,637380.302856,1673971877.103793,3588332.000,62882,2,EA,1,100,0.030319
637380.368927,637380.368905,1673971877.169839,3588396.000,62882,2,EA,1,100,0.030319
637380.438072,637380.438049,1673971877.238982,3588463.000,62898,1,EA,1,100,0.030319
637380.505668,637380.505646,1673971877.306576,3588528.500,62915,2,EA,1,100,0.030319
637380.573265,637380.573242,1673971877.374171,3588594.000,62915,2,EA,1,100,0.030319
637380.639313,637380.639291,1673971877.440217,3588658.000,62932,2,EA,1,100,0.030319
637380.705361,637380.705339,1673971877.506264,3588722.000,62932,2,EA,1,100,0.030319
637380.771410,637380.771387,1673971877.572311,3588786.000,62952,2,EA,1,100,0.030319
637380.837458,637380.837436,1673971877.638357,3588850.000,62952,2,EA,1,100,0.030319
637380.903507,637380.903484,1673971877.704404,3588914.000,62968,1,EA,1,100,0.030319
637380.970071,637380.970049,1673971877.770967,3588978.500,62986,2,EA,1,100,0.030318
637381.036636,637381.036613,1673971877.837529,3589043.000,62986,2,EA,1,100,0.030319
637381.102684,637381.102662,1673971877.903576,3589107.000,63002,1,EA,1,100,0.030319
637381.169249,637381.169226,1673971877.970138,3589171.500,63019,2,EA,1,100,0.030319
637381.235813,637381.235791,1673971878.036701,3589236.000,63019,2,EA,1,100,0.030318
637381.301862,637381.301839,1673971878.102747,3589300.000,63039,1,EA,1,100,0.030318
637381.367910,637381.367888,1673971878.168794,3589364.000,63055,2,EA,1,100,0.030318
637381.433959,637381.433936,1673971878.234841,3589428.000,63055,2,EA,1,100,0.030318
637381.500523,637381.500501,1673971878.301403,3589492.500,63070,2,EA,1,100,0.030318
637381.567088,637381.567065,1673971878.367966,3589557.000,63070,2,EA,1,100,0.030318
637381.633136,637381.633114,1673971878.434012,3589621.000,63088,1,EA,1,100,0.030318
637381.699185,637381.699162,1673971878.500059,3589685.000,63107,2,EA,1,100,0.030319
637381.765233,637381.765211,1673971878.566106,3589749.000,63107,2,EA,1,100,0.030318
637381.832314,637381.832291,1673971878.633184,3589814.000,63124,2,EA,1,100,0.030318
637381.899394,637381.899372,1673971878.700263,3589879.000,63124,2,EA,1,100,0.030319
637381.967507,637381.967484,1673971878.768373,3589945.000,63141,1,EA,1,100,0.030319
637382.034071,637382.034049,1673971878.834936,3590009.500,63158,2,EA,1,100,0.030319
637382.100636,637382.100613,1673971878.901499,3590074.000,63158,2,EA,1,100,0.030318
637382.166684,637382.166661,1673971878.967545,3590138.000,63174,1,EA,1,100,0.030319
637382.232732,637382.232710,1673971879.033592,3590202.000,63195,2,EA,1,100,0.030319
637382.298781,637382.298758,1673971879.099638,3590266.000,63195,2,EA,1,100,0.030319
637382.364829,637382.364807,1673971879.165685,3590330.000,63211,2,EA,1,100,0.030319
637382.430878,637382.430855,1673971879.231732,3590394.000,63211,2,EA,1,100,0.030318
637382.497958,637382.497936,1673971879.298810,3590459.000,63228,1,EA,1,100,0.030318
637382.564007,637382.563984,1673971879.364857,3590523.000,63243,2,EA,1,100,0.030319
637382.630055,637382.630033,1673971879.430903,3590587.000,63243,2,EA,1,100,0.030318
637382.698168,637382.698145,1673971879.499014,3590653.000,63260,1,EA,1,100,0.030318
637382.764216,637382.764194,1673971879.565061,3590717.000,63279,2,EA,1,100,0.030318
637382.830265,637382.830242,1673971879.631107,3590781.000,63279,2,EA,1,100,0.030318
637382.894249,637382.894227,1673971879.695090,3590843.000,63296,1,EA,1,100,0.030318
637382.960814,637382.960791,1673971879.761652,3590907.500,63314,2,EA,1,100,0.030319
637383.027378,637383.027356,1673971879.828215,3590972.000,63314,2,EA,1,100,0.030318
637383.093943,637383.093920,1673971879.894778,3591036.500,63330,2,EA,1,100,0.030318
637383.160507,637383.160485,1673971879.961340,3591101.000,63330,2,EA,1,100,0.030318
637383.227588,637383.227565,1673971880.028419,3591166.000,63346,1,EA,1,100,0.030318
637383.293636,637383.293614,1673971880.094465,3591230.000,63367,2,EA,1,100,0.030318
637383.359685,637383.359662,1673971880.160512,3591294.000,63367,2,EA,1,100,0.030318
637383.426765,637383.426743,1673971880.227591,3591359.000,63383,1,EA,1,100,0.030318
637383.492814,637383.492791,1673971880.293637,3591423.000,63398,2,EA,1,100,0.030318
637383.558862,637383.558840,1673971880.359684,3591487.000,63398,2,EA,1,100,0.030318
637383.626975,637383.626952,1673971880.427794,3591553.000,63415,1,EA,1,100,0.030318
637383.692507,637383.692484,1673971880.493325,3591616.500,63432,2,EA,1,100,0.030318
637383.758039,637383.758017,1673971880.558855,3591680.000,63432,2,EA,1,100,0.030318
637383.824604,637383.824581,1673971880.625418,3591744.500,63451,2,EA,1,100,0.030318
637383.891168,637383.891146,1673971880.691981,3591809.000,63451,2,EA,1,100,0.030319
637383.957217,637383.957194,1673971880.758027,3591873.000,63469,2,EA,1,100,0.030319
637384.023265,637384.023243,1673971880.824074,3591937.000,63469,2,EA,1,100,0.030319
637384.089314,637384.089291,1673971880.890120,3592001.000,63487,2,EA,1,100,0.030319
637384.155362,637384.155340,1673971880.956167,3592065.000,63487,2,EA,1,100,0.030319
637384.221927,637384.221904,1673971881.022730,3592129.500,63508,2,EA,1,100,0.030319
637384.288491,637384.288469,1673971881.089292,3592194.000,63508,2,EA,1,100,0.030319
637384.353508,637384.353485,1673971881.154307,3592257.000,63524,1,EA,1,100,0.030319
637384.421620,637384.421598,1673971881.222417,3592323.000,63539,2,EA,1,100,0.030319
637384.489733,637384.489710,1673971881.290528,3592389.000,63539,2,EA,1,100,0.030319
637384.556813,637384.556791,1673971881.357606,3592454.000,63555,1,EA,1,100,0.030319
637384.623378,637384.623355,1673971881.424169,3592518.500,63573,2,EA,1,100,0.030319
637384.689942,637384.689920,1673971881.490732,3592583.000,63573,2,EA,1,100,0.030319
637384.756507,637384.756484,1673971881.557294,3592647.500,63592,2,EA,1,100,0.030319
637384.823071,637384.823049,1673971881.623857,3592712.000,63592,2,EA,1,100,0.030319
637384.889120,637384.889097,1673971881.689903,3592776.000,63615,2,EA,1,100,0.030319
637384.955168,637384.955146,1673971881.755950,3592840.000,63615,2,EA,1,100,0.030319
637385.022249,637385.022226,1673971881.823029,3592905.000,63633,2,EA,1,100,0.030319
637385.089329,637385.089307,1673971881.890107,3592970.000,63633,2,EA,1,100,0.030319
637385.156410,637385.156387,1673971881.957186,3593035.000,63650,2,EA,1,100,0.030319
637385.223490,637385.223467,1673971882.024264,3593100.000,63650,2,EA,1,100,0.030319
637385.289539,637385.289516,1673971882.090311,3593164.000,63667,1,EA,1,100,0.030319
637385.356103,637385.356080,1673971882.156873,3593228.500,63685,2,EA,1,100,0.030319
637385.422667,637385.422645,1673971882.223436,3593293.000,63685,2,EA,1,100,0.030319
637385.489748,637385.489725,1673971882.290515,3593358.000,63701,1,EA,1,100,0.030319
637385.555796,637385.555774,1673971882.356561,3593422.000,63719,2,EA,1,100,0.030319
637385.621845,637385.621822,1673971882.422608,3593486.000,63719,2,EA,1,100,0.030319
637385.688925,637385.688903,1673971882.489686,3593551.000,63735,1,EA,1,100,0.030319
637385.754458,637385.754435,1673971882.555217,3593614.500,63751,2,EA,1,100,0.030319
637385.819990,637385.819968,1673971882.620748,3593678.000,63751,2,EA,1,100,0.030319
637385.888103,637385.888080,1673971882.688858,3593744.000,63770,2,EA,1,100,0.030319
637385.956215,637385.956193,1673971882.756969,3593810.000,63770,2,EA,1,100,0.030319
637386.023296,637386.023273,1673971882.824047,3593875.000,63789,1,EA,1,100,0.030319
637386.089860,637386.089838,1673971882.890610,3593939.500,63805,2,EA,1,100,0.030319
637386.156425,637386.156402,1673971882.957173,3594004.000,63805,2,EA,1,100,0.030319
637386.220409,637386.220387,1673971883.021155,3594066.000,63822,1,EA,1,100,0.030319
637386.287490,637386.287467,1673971883.088234,3594131.000,63840,2,EA,1,100,0.030319
637386.354570,637386.354548,1673971883.155312,3594196.000,63840,2,EA,1,100,0.030319
637386.420619,637386.420596,1673971883.221359,3594260.000,63857,1,EA,1,100,0.030319
637386.487183,637386.487161,1673971883.287921,3594324.500,63873,2,EA,1,100,0.030319
637386.553748,637386.553725,1673971883.354484,3594389.000,63873,2,EA,1,100,0.030319
637386.620828,637386.620806,1673971883.421563,3594454.000,63891,1,EA,1,100,0.030319
637386.688425,637386.688402,1673971883.489157,3594519.500,63906,2,EA,1,100,0.030319
637386.756021,637386.755999,1673971883.556752,3594585.000,63906,2,EA,1,100,0.030319
637386.823102,637386.823079,1673971883.623830,3594650.000,63925,2,EA,1,100,0.030319
637386.890182,637386.890159,1673971883.690909,3594715.000,63925,2,EA,1,100,0.030319
637386.957263,637386.957240,1673971883.757987,3594780.000,63942,1,EA,1,100,0.030319
637387.023827,637387.023804,1673971883.824550,3594844.500,63961,2,EA,1,100,0.030319
637387.090392,637387.090369,1673971883.891113,3594909.000,63961,2,EA,1,100,0.030319
637387.155408,637387.155385,1673971883.956127,3594972.000,63977,1,EA,1,100,0.030319
637387.220940,637387.220918,1673971884.021658,3595035.500,63997,2,EA,1,100,0.030319
637387.286473,637387.286450,1673971884.087188,3595099.000,63997,2,EA,1,100,0.030319
637387.354585,637387.354563,1673971884.155299,3595165.000,64012,2,EA,1,100,0.030319
637387.422698,637387.422675,1673971884.223410,3595231.000,64012,2,EA,1,100,0.030319
637387.489778,637387.489756,1673971884.290488,3595296.000,64029,1,EA,1,100,0.030319
637387.556343,637387.556320,1673971884.357051,3595360.500,64046,2,EA,1,100,0.030319
637387.622907,637387.622885,1673971884.423613,3595425.000,64046,2,EA,1,100,0.030319
637387.688956,637387.688933,1673971884.489660,3595489.000,64063,1,EA,1,100,0.030319
637387.755520,637387.755498,1673971884.556223,3595553.500,64080,2,EA,1,100,0.030319
637387.822085,637387.822062,1673971884.622785,3595618.000,64080,2,EA,1,100,0.030319
637387.887101,637387.887079,1673971884.687800,3595681.000,64097,1,EA,1,100,0.030319
637387.953666,637387.953643,1673971884.754362,3595745.500,64116,2,EA,1,100,0.030319
637388.020230,637388.020208,1673971884.820925,3595810.000,64116,2,EA,1,100,0.030319
637388.087827,637388.087804,1673971884.888520,3595875.500,64133,2,EA,1,100,0.030319
637388.155423,637388.155401,1673971884.956114,3595941.000,64133,2,EA,1,100,0.030319
637388.222504,637388.222481,1673971885.023193,3596006.000,64149,1,EA,1,100,0.030319
637388.289584,637388.289562,1673971885.090271,3596071.000,64168,2,EA,1,100,0.030319
637388.356665,637388.356642,1673971885.157350,3596136.000,64168,2,EA,1,100,0.030319
637388.423745,637388.423723,1673971885.224428,3596201.000,64184,1,EA,1,100,0.030319
637388.489794,637388.489771,1673971885.290475,3596265.000,64201,2,EA,1,100,0.030319
637388.555842,637388.555819,1673971885.356522,3596329.000,64201,2,EA,1,100,0.030319
637388.621891,637388.621868,1673971885.422568,3596393.000,64218,1,EA,1,100,0.030319
637388.688971,637388.688948,1673971885.489647,3596458.000,64237,2,EA,1,100,0.030319
637388.756052,637388.756029,1673971885.556725,3596523.000,64237,2,EA,1,100,0.030319
637388.822616,637388.822593,1673971885.623288,3596587.500,64252,2,EA,1,100,0.030319
637388.889180,637388.889158,1673971885.689851,3596652.000,64252,2,EA,1,100,0.030319
637388.956261,637388.956238,1673971885.756929,3596717.000,64270,1,EA,1,100,0.030319
637389.024373,637389.024351,1673971885.825040,3596783.000,64288,2,EA,1,100,0.030319
637389.092486,637389.092463,1673971885.893150,3596849.000,64288,2,EA,1,100,0.030319
637389.158534,637389.158512,1673971885.959197,3596913.000,64305,1,EA,1,100,0.030319
637389.225099,637389.225076,1673971886.025759,3596977.500,64321,2,EA,1,100,0.030319
637389.291663,637389.291641,1673971886.092322,3597042.000,64321,2,EA,1,100,0.030319
637389.356680,637389.356657,1673971886.157337,3597105.000,64340,2,EA,1,100,0.030319
637389.421696,637389.421674,1673971886.222351,3597168.000,64340,2,EA,1,100,0.030319
637389.489809,637389.489786,1673971886.290462,3597234.000,64356,1,EA,1,100,0.030319
637389.556373,637389.556351,1673971886.357024,3597298.500,64374,2,EA,1,100,0.030319
637389.622938,637389.622915,1673971886.423587,3597363.000,64374,2,EA,1,100,0.030319
637389.691050,637389.691028,1673971886.491698,3597429.000,64390,1,EA,1,100,0.030319
637389.757615,637389.757592,1673971886.558260,3597493.500,64405,2,EA,1,100,0.030319
637389.824179,637389.824157,1673971886.624823,3597558.000,64405,2,EA,1,100,0.030319
637389.891260,637389.891237,1673971886.691901,3597623.000,64424,1,EA,1,100,0.030319
637389.957308,637389.957286,1673971886.757948,3597687.000,64444,2,EA,1,100,0.030319
637390.023357,637390.023334,1673971886.823994,3597751.000,64444,2,EA,1,100,0.030319
637390.089921,637390.089899,1673971886.890557,3597815.500,64469,4,EA,1,100,0.030319
637390.156486,637390.156463,1673971886.957120,3597880.000,64469,4,EA,1,100,0.030319
637390.223050,637390.223027,1673971887.023682,3597944.500,64469,4,EA,1,100,0.030319
637390.289615,637390.289592,1673971887.090245,3598009.000,64469,4,EA,1,100,0.030319
637390.356179,637390.356156,1673971887.156807,3598073.500,64485,2,EA,1,100,0.030319
637390.422744,637390.422721,1673971887.223370,3598138.000,64485,2,EA,1,100,0.030319
637390.487760,637390.487737,1673971887.288385,3598201.000,64502,1,EA,1,100,0.030319
637390.553808,637390.553786,1673971887.354431,3598265.000,64517,2,EA,1,100,0.030319
637390.619857,637390.619834,1673971887.420478,3598329.000,64517,2,EA,1,100,0.030319
637390.686937,637390.686915,1673971887.487556,3598394.000,64534,1,EA,1,100,0.030319
637390.752470,637390.752447,1673971887.553087,3598457.500,64553,2,EA,1,100,0.030319
637390.818002,637390.817980,1673971887.618618,3598521.000,64553,2,EA,1,100,0.030319
637390.884051,637390.884028,1673971887.684664,3598585.000,64571,2,EA,1,100,0.030319
637390.950099,637390.950077,1673971887.750711,3598649.000,64571,2,EA,1,100,0.030319
637391.017180,637391.017157,1673971887.817789,3598714.000,64589,1,EA,1,100,0.030319
637391.083744,637391.083722,1673971887.884352,3598778.500,64604,2,EA,1,100,0.030319
637391.150309,637391.150286,1673971887.950915,3598843.000,64604,2,EA,1,100,0.030319
637391.216357,637391.216335,1673971888.016961,3598907.000,64620,1,EA,1,100,0.030319
637391.283438,637391.283415,1673971888.084040,3598972.000,64641,2,EA,1,100,0.030319
637391.350518,637391.350496,1673971888.151118,3599037.000,64641,2,EA,1,100,0.030319
637391.414503,637391.414480,1673971888.215101,3599099.000,64657,1,EA,1,100,0.030319
637391.481067,637391.481045,1673971888.281664,3599163.500,64673,2,EA,1,100,0.030319
637391.547632,637391.547609,1673971888.348226,3599228.000,64673,2,EA,1,100,0.030319
637391.613164,637391.613141,1673971888.413757,3599291.500,64689,2,EA,1,100,0.030319
637391.678697,637391.678674,1673971888.479287,3599355.000,64689,2,EA,1,100,0.030319
637391.746809,637391.746786,1673971888.547398,3599421.000,64706,1,EA,1,100,0.030319
637391.812858,637391.812835,1673971888.613445,3599485.000,64725,2,EA,1,100,0.030319
637391.878906,637391.878883,1673971888.679491,3599549.000,64725,2,EA,1,100,0.030319
637391.945987,637391.945964,1673971888.746570,3599614.000,64743,1,EA,1,100,0.030319
637392.011519,637392.011496,1673971888.812100,3599677.500,64759,2,EA,1,100,0.030319
637392.077051,637392.077029,1673971888.877631,3599741.000,64759,2,EA,1,100,0.030319
637392.144132,637392.144109,1673971888.944710,3599806.000,64776,1,EA,1,100,0.030319
637392.210696,637392.210674,1673971889.011272,3599870.500,64793,2,EA,1,100,0.030319
637392.277261,637392.277238,1673971889.077835,3599935.000,64793,2,EA,1,100,0.030319
637392.343309,637392.343287,1673971889.143881,3599999.000,64813,2,EA,1,100,0.030319
637392.409358,637392.409335,1673971889.209928,3600063.000,64813,2,EA,1,100,0.030319
637392.476438,637392.476416,1673971889.277006,3600128.000,64829,1,EA,1,100,0.030319
637392.542487,637392.542464,1673971889.343053,3600192.000,64845,2,EA,1,100,0.030319
637392.608535,637392.608513,1673971889.409100,3600256.000,64845,2,EA,1,100,0.030319
637392.676648,637392.676625,1673971889.477210,3600322.000,64861,1,EA,1,100,0.030319
637392.742696,637392.742674,1673971889.543257,3600386.000,64881,2,EA,1,100,0.030319
637392.808745,637392.808722,1673971889.609303,3600450.000,64881,2,EA,1,100,0.030319
637392.874277,637392.874255,1673971889.674834,3600513.500,64898,2,EA,1,100,0.030319
637392.939810,637392.939787,1673971889.740365,3600577.000,64898,2,EA,1,100,0.030319
637393.005858,637393.005835,1673971889.806411,3600641.000,64917,1,EA,1,100,0.030319
637393.072423,637393.072400,1673971889.872974,3600705.500,64931,2,EA,1,100,0.030319
637393.138987,637393.138964,1673971889.939536,3600770.000,64931,2,EA,1,100,0.030319
637393.205552,637393.205529,1673971890.006099,3600834.500,64952,2,EA,1,100,0.030319
637393.272116,637393.272093,1673971890.072662,3600899.000,64952,2,EA,1,100,0.030319
637393.338681,637393.338658,1673971890.139224,3600963.500,64968,2,EA,1,100,0.030319
637393.405245,637393.405222,1673971890.205787,3601028.000,64968,2,EA,1,100,0.030319
637393.471294,637393.471271,1673971890.271833,3601092.000,64985,1,EA,1,100,0.030319
637393.539406,637393.539383,1673971890.339944,3601158.000,65002,2,EA,1,100,0.030319
637393.607518,637393.607496,1673971890.408054,3601224.000,65002,2,EA,1,100,0.030319
637393.673567,637393.673544,1673971890.474101,3601288.000,65019,1,EA,1,100,0.030319
637393.740131,637393.740109,1673971890.540664,3601352.500,65033,2,EA,1,100,0.030319
637393.806696,637393.806673,1673971890.607226,3601417.000,65033,2,EA,1,100,0.030319
637393.873776,637393.873754,1673971890.674305,3601482.000,65053,1,EA,1,100,0.030319
